"Year","Make","Model","Used_Certified","Price","ConsumerRating","ConsumerReviews","SellerType","State","DealType","ComfortRating","ReliabilityRating","MinMPG","MaxMPG","FuelType","Mileage"
"2018","Tesla","Model X 75D","Used","76498","4.5","15","Dealer","CA","Good","4.6","4.1","91","95","Electric","48307"
"2021","Toyota","Camry SE","Certified","31955","4.8","69","Dealer","CA","Good","4.8","4.9","28","39","Gasoline","7488"
"2019","Hyundai","Kona EV Limited","Used","31975","4.8","13","Dealer","AZ","Good","4.8","4.8","132","108","Electric","48116"
"2018","Toyota","4Runner SR5","Used","31992","4.8","253","Dealer","AZ","Good","4.8","4.9","17","21","Gasoline","98834"
"2020","Toyota","Tacoma TRD Off Road","Used","38459","4.7","123","Dealer","UT","Great","4.7","4.8","18","22","Gasoline","49098"
"2019","Toyota","4Runner TRD Pro","Used","37998","4.8","189","Dealer","CO","Great","4.8","4.9","17","20","Gasoline","48131"
"2019","BMW","X7 xDrive50i","Used","81528","4.1","22","Dealer","WA","Great","4.5","3.5","15","21","Gasoline","16085"
"2020","Toyota","Corolla SE","Used","26388","4.7","233","Dealer","TX","Good","4.7","4.8","31","40","Gasoline","10557"
"2019","Cadillac","XT5 Luxury","Certified","37500","4.6","94","Dealer","TX","Good","4.8","4.5","19","26","Gasoline","46203"
"2021","Kia","Sorento SX","Used","41459","4.8","52","Dealer","TX","Good","4.9","4.7","22","29","Gasoline","18545"
"2020","Ford","Fusion SE","Used","22141","4.8","70","Dealer","TX","Good","4.8","4.8","23","34","Gasoline","46179"
"2019","INFINITI","Q50 3.0t Sport","Used","33000","4.7","32","Dealer","TX","Fair","4.7","4.7","20","29","Gasoline","77334"
"2017","Kia","Sorento LX","Used","19991","4.8","488","Dealer","TX","Good","4.8","4.8","21","28","Gasoline","85607"
"2019","Toyota","Highlander XLE","Used","40667","4.6","363","Dealer","TX","Good","4.8","4.6","21","27","Gasoline","16520"
"2019","RAM","1500 Laramie","Used","37974","4.7","474","Dealer","TX","Great","4.8","4.5","20","25","Gasoline","88730"
"2017","Subaru","Impreza Limited","Used","17995","4.8","175","Dealer","NE","Great","4.7","4.8","28","38","Gasoline","44780"
"2017","RAM","1500 Laramie","Used","37000","4.7","495","Dealer","KS","Great","4.8","4.7","16","23","Diesel","59448"
"2019","Mercedes-Benz","AMG GLE 43 4MATIC Coupe","Used","67999","5","10","Dealer","TX","Good","5","5","17","22","Gasoline","23834"
"2021","Mercedes-Benz","GLE 350 Base","Used","63995","4.8","17","Dealer","TX","Fair","4.9","4.9","19","26","Gasoline","22769"
"2019","Mercedes-Benz","GLS 450 Base 4MATIC","Used","57995","5","10","Dealer","TX","Good","5","4.9","16","22","Gasoline","36649"
"2021","RAM","1500 Laramie","Used","49864","4.8","92","Dealer","MN","Good","4.9","4.8","19","24","Gasoline","49467"
"2019","Lexus","GX 460 Base","Used","46799","4.7","24","Dealer","IA","Good","4.8","4.8","15","18","Gasoline","51095"
"2017","Cadillac","XT5 Luxury","Used","30990","4.6","198","Dealer","MN","Good","4.7","4.6","18","26","Gasoline","52446"
"2018","Jeep","Grand Cherokee Limited","Used","33998","4.8","395","Dealer","MN","Great","4.9","4.7","18","25","Gasoline","30923"
"2017","Jeep","Grand Cherokee Overland","Used","31995","4.8","334","Dealer","IL","Great","4.8","4.8","18","25","Gasoline","62347"
"2019","Chevrolet","Trax LS","Used","21989","4.3","151","Dealer","IL","Great","4.4","4.4","26","31","Gasoline","15107"
"2019","INFINITI","QX50 ESSENTIAL","Used","33989","4.7","87","Dealer","LA","Good","4.9","4.7","24","31","Gasoline","29688"
"2020","Chevrolet","Traverse LT Cloth","Used","35995","4.9","112","Dealer","IL","Good","4.8","4.8","18","27","Gasoline","33413"
"2019","Ford","Fiesta SE","Used","16721","4.6","76","Dealer","IL","Good","4.5","4.8","27","35","Gasoline","19431"
"2021","Volkswagen","Atlas 3.6L SE w/Technology","Certified","42991","4.8","42","Dealer","WI","Great","4.9","4.9","16","22","Gasoline","14955"
"2017","Nissan","Maxima 3.5 Platinum","Used","27997","4.8","187","Dealer","IL","Fair","4.8","4.8","21","30","Gasoline","43602"
"2019","INFINITI","QX60 Luxe","Used","38750","4.6","56","Dealer","IL","Great","4.8","4.6","19","26","Gasoline","20111"
"2021","Jeep","Grand Cherokee L Summit","Used","68990","4.5","10","Dealer","WI","Fair","4.5","4.2","18","25","Gasoline","10194"
"2019","Nissan","Sentra SV","Used","21488","4.7","142","Dealer","TN","Good","4.7","4.7","29","37","Gasoline","47190"
"2018","Ford","Explorer Limited","Used","32493","4.8","265","Dealer","TN","Good","4.9","4.8","19","27","Gasoline","64974"
"2021","Lexus","RX 350 Base","Used","49700","4.8","56","Dealer","AL","Good","4.8","4.8","20","27","Gasoline","25184"
"2019","Acura","RDX A-Spec","Used","38991","4.3","217","Dealer","GA","Fair","4.6","4.2","21","26","Gasoline","77343"
"2021","Audi","A6 55 Premium Plus","Used","57995","5","3","Dealer","GA","Great","5","5","22","29","Gasoline","17108"
"2017","BMW","X5 xDrive35i","Used","36000","4.7","77","Dealer","MI","Fair","4.8","4.7","18","24","Gasoline","63664"
"2020","Toyota","Tacoma SR","Used","40998","4.7","123","Dealer","OH","Good","4.7","4.8","18","22","Gasoline","18114"
"2018","GMC","Sierra 2500 Denali","Used","65884","4.9","37","Dealer","FL","Great","4.9","4.8","0","0","Diesel","39815"
"2019","Cadillac","XT5 Luxury","Used","34799","4.6","94","Dealer","MI","Good","4.8","4.5","18","25","Gasoline","39403"
"2020","Nissan","Murano SL","Used","35542","4.9","76","Dealer","OH","Good","4.9","4.8","20","28","Gasoline","29739"
"2020","Chevrolet","Tahoe LS","Used","45795","4.4","26","Dealer","OH","Great","4.3","4.6","15","21","Gasoline","16748"
"2019","Cadillac","XT5 Luxury","Used","36489","4.6","94","Dealer","FL","Fair","4.8","4.5","19","26","Gasoline","45360"
"2019","Volkswagen","Atlas 3.6L SE w/Technology","Used","34649","4.5","132","Dealer","GA","Good","4.7","4.4","17","23","Gasoline","49957"
"2019","Cadillac","XT5 Luxury","Used","34932","4.6","94","Dealer","FL","Good","4.8","4.5","19","26","Gasoline","48413"
"2018","Ford","Explorer XLT","Used","23717","4.8","265","Dealer","FL","Great","4.9","4.8","17","24","Gasoline","99307"
"2021","Hyundai","Sonata SE","Used","24891","4.8","46","Dealer","FL","Great","4.8","4.8","28","38","Gasoline","10095"
"2020","Chevrolet","Trax LS","Used","23282","4.5","100","Dealer","NY","Good","4.5","4.6","24","29","Gasoline","14832"
"2018","INFINITI","Q50 3.0t Sport","Used","31500","4.7","78","Dealer","FL","Great","4.7","4.8","20","29","Gasoline","45786"
"2018","Ford","Mustang EcoBoost Premium","Used","29991","4.8","192","Dealer","FL","Good","4.7","4.8","20","28","Gasoline","46608"
"2021","Toyota","Tacoma SR5","Used","34402","4.8","85","Dealer","FL","Good","4.8","4.9","19","24","Gasoline","34357"
"2021","Mitsubishi","Outlander Sport 2.0 SE","Used","18750","4.9","13","Dealer","FL","Great","4.8","5","23","29","Gasoline","40162"
"2019","Nissan","Sentra SV","Used","20740","4.7","142","Dealer","NY","Good","4.7","4.7","29","37","Gasoline","14274"
"2018","Audi","Q5 2.0T Tech Premium","Used","36998","4.7","181","Dealer","MD","Good","4.7","4.6","23","27","Gasoline","35153"
"2020","BMW","X3 xDrive30i","Used","40499","4.9","51","Dealer","VA","Great","5","4.9","24","29","Gasoline","29711"
"2020","Land","Rover Discovery Landmark Edition","Used","56999","4.9","3","Dealer","VA","Fair","5","5","16","21","Gasoline","37924"
"2019","Acura","RDX A-Spec","Certified","39995","4.3","217","Dealer","PA","Good","4.6","4.2","21","26","Gasoline","31258"
"2019","BMW","X3 xDrive30i","Certified","40999","4.7","99","Dealer","VA","Good","4.7","4.6","22","29","Gasoline","18366"
"2019","Hyundai","Santa Fe SE 2.4","Used","23425","4.8","204","Dealer","MD","Good","4.9","4.8","21","27","Gasoline","82428"
"2019","BMW","X7 xDrive40i","Used","71990","4.1","22","Dealer","MD","Good","4.5","3.5","20","25","Gasoline","20735"
"2020","Lexus","ES 350 F Sport","Used","42998","4.9","52","Dealer","FL","Good","4.9","5","22","31","Gasoline","14319"
"2020","Honda","Accord Sport 1.5T","Used","26699","4.8","151","Dealer","FL","Good","4.8","4.9","29","35","Gasoline","46678"
"2019","Toyota","Highlander XLE","Used","38947","4.6","363","Dealer","FL","Fair","4.8","4.6","21","27","Gasoline","21550"
"2019","Honda","CR-V LX","Used","28495","4.8","540","Dealer","PA","Good","4.8","4.8","25","31","Gasoline","37696"
"2019","Honda","CR-V EX-L","Certified","31980","4.8","540","Dealer","NJ","Good","4.8","4.8","27","33","Gasoline","39708"
"2019","Honda","CR-V Touring","Used","32500","4.8","540","Dealer","NJ","Good","4.8","4.8","27","33","Gasoline","20038"
"2019","Toyota","Highlander SE","Certified","40988","4.6","363","Dealer","NJ","Good","4.8","4.6","20","26","Gasoline","26833"
"2019","Jeep","Grand Cherokee Overland","Used","38382","4.8","224","Dealer","NJ","Great","4.9","4.8","18","25","Gasoline","34746"
"2021","Dodge","Durango R/T","Used","49977","4.8","27","Dealer","NY","Great","4.9","4.8","14","22","Gasoline","12536"
"2019","Cadillac","XT5 Luxury","Used","36900","4.6","94","Dealer","NY","Good","4.8","4.5","18","25","Gasoline","25235"
"2021","Mercedes-Benz","GLB 250 Base 4MATIC","Used","46477","4.4","10","Dealer","MA","Good","4.5","4.2","23","30","Gasoline","5434"
"2019","Mazda","CX-5 Touring","Used","29995","4.8","230","Dealer","CA","Good","4.8","4.8","25","31","Gasoline","20864"
"2018","Lexus","LC 500 Base","Used","77710","4.9","30","Dealer","CA","Good","4.9","5","16","26","Gasoline","23488"
"2019","Alfa","Romeo Stelvio Base","Certified","28995","4.6","25","Dealer","CA","Great","4.6","4.5","22","29","Gasoline","24721"
"2021","Bentley","Continental GT V8","Certified","268285","3.3","1","Dealer","CA","NA","3","2","16","26","Gasoline","2794"
"2019","BMW","X5 xDrive40i","Certified","49995","4.7","55","Dealer","CA","Fair","5","4.6","20","26","Gasoline","31241"
"2019","Lexus","RX 350 F Sport","Used","45998","4.8","102","Dealer","CA","Good","4.8","4.8","19","26","Gasoline","21910"
"2019","Toyota","Corolla LE","Used","22998","4.8","167","Dealer","CA","Good","4.8","4.9","28","36","Gasoline","44115"
"2017","Mercedes-Benz","C-Class C 300","Used","27495","4.7","104","Dealer","CA","Fair","4.8","4.7","24","34","Gasoline","54674"
"2019","Honda","CR-V LX","Certified","29697","4.8","540","Dealer","CA","Good","4.8","4.8","26","32","Gasoline","44050"
"2019","Mercedes-Benz","AMG E 53 Base 4MATIC","Certified","67991","4.8","6","Dealer","AZ","Good","4.7","4.5","21","28","Gasoline","18000"
"2018","Nissan","Rogue SV","Used","21500","4.7","415","Dealer","AZ","Good","4.7","4.7","25","32","Gasoline","49543"
"2021","Honda","Accord Sport 2.0T","Certified","36499","5","36","Dealer","AZ","Good","4.9","5","22","32","Gasoline","10503"
"2020","Ford","Explorer Limited","Used","42719","4.5","248","Dealer","UT","Great","4.7","4.3","20","27","Gasoline","30275"
"2019","INFINITI","QX60 Luxe","Used","38998","4.6","56","Dealer","CO","Good","4.8","4.6","19","26","Gasoline","18737"
"2018","Toyota","RAV4 LE","Used","29573","4.8","770","Dealer","WA","Good","4.8","4.9","22","28","Gasoline","31680"
"2020","Honda","Pilot EX-L","Used","41488","4.3","151","Dealer","WA","Good","4.6","4.1","18","26","Gasoline","25636"
"2019","Cadillac","XT4 Sport","Used","34990","4.2","107","Dealer","TX","Good","4.5","3.8","24","30","Gasoline","44616"
"2019","BMW","X5 xDrive40i","Certified","56487","4.7","55","Dealer","TX","Good","5","4.6","20","26","Gasoline","29970"
"2020","Hyundai","Santa Fe Limited 2.0T","Used","34788","4.8","202","Dealer","TX","Good","4.9","4.9","20","27","Gasoline","40745"
"2020","Tesla","Model Y Long Range","Used","64990","3.7","10","Dealer","TX","Good","3.9","4","127","114","Electric","33077"
"2020","BMW","X3 sDrive30i","Used","42000","4.9","51","Dealer","TX","Good","5","4.9","25","29","Gasoline","18170"
"2019","Cadillac","XT5 Luxury","Used","32900","4.6","94","Dealer","TX","Good","4.8","4.5","19","26","Gasoline","58314"
"2021","Nissan","Altima 2.5 SR","Used","26998","4.9","17","Dealer","TX","Great","4.9","4.9","28","39","Gasoline","13678"
"2021","Toyota","Highlander XLE","Used","46736","4.9","93","Dealer","TX","Good","4.9","4.9","21","29","Gasoline","7666"
"2021","Buick","Enclave Essence","Used","39994","4.8","18","Dealer","TX","Great","4.9","4.7","18","26","Gasoline","12043"
"2020","Hyundai","Elantra SEL","Used","19628","4.8","134","Dealer","TX","Good","4.8","4.8","30","40","Gasoline","62982"
"2019","Audi","Q5 2.0T Premium Plus","Used","40498","4.7","42","Dealer","TX","Fair","4.8","4.7","22","27","Gasoline","35797"
"2020","Acura","MDX 3.5L w/Technology Package","Certified","44665","4.9","50","Dealer","MN","Great","4.9","4.9","19","26","Gasoline","21851"
"2019","Jeep","Grand Cherokee Limited","Used","29900","4.8","224","Dealer","MO","Great","4.9","4.8","18","25","Gasoline","60434"
"2018","Ford","F-150 XLT","Used","38749","4.8","817","Dealer","WI","Good","4.9","4.7","18","23","Gasoline","49629"
"2020","Lincoln","Aviator Reserve AWD","Used","56962","4","88","Dealer","IL","Great","4.4","3.5","17","24","Gasoline","33953"
"2019","Honda","Odyssey EX-L","Used","36497","4.6","133","Dealer","IL","Good","4.8","4.5","19","28","Gasoline","39050"
"2019","Mercedes-Benz","GLS 450 Base 4MATIC","Used","42324","5","10","Dealer","IL","Great","5","4.9","16","22","Gasoline","66295"
"2018","BMW","330 i xDrive","Used","29500","4.8","32","Dealer","IL","Great","4.9","4.8","23","33","Gasoline","37361"
"2018","Subaru","Outback 2.5i Limited","Used","27293","4.7","445","Dealer","IN","Great","4.8","4.8","25","32","Gasoline","65908"
"2021","RAM","1500 Laramie","Used","62998","4.8","92","Dealer","IN","Great","4.9","4.8","19","24","Gasoline","22769"
"2019","Honda","Pilot EX-L","Used","35000","4.8","223","Dealer","KY","Good","4.9","4.8","18","26","Gasoline","48131"
"2019","RAM","1500 Laramie","Used","51495","4.7","474","Dealer","MI","Good","4.8","4.5","19","24","Gasoline","39565"
"2019","Ford","Edge Titanium","Used","33000","4.7","193","Dealer","MI","Good","4.8","4.7","21","28","Gasoline","32218"
"2020","Ford","Transit-250 Base","Used","52575","5","5","Dealer","GA","Fair","5","5","0","0","Gasoline","25429"
"2019","Lincoln","MKZ Reserve I","Used","34995","4.9","32","Dealer","MI","Good","5","5","20","29","Gasoline","23214"
"2019","Chevrolet","Tahoe LT","Used","44601","4.6","70","Dealer","GA","Good","4.7","4.7","15","21","Gasoline","82789"
"2019","Cadillac","XT5 Luxury","Certified","35987","4.6","94","Dealer","MI","Great","4.8","4.5","18","25","Gasoline","19830"
"2019","Toyota","Highlander XLE","Used","39333","4.6","363","Dealer","NC","Good","4.8","4.6","20","26","Gasoline","48730"
"2018","Volkswagen","Tiguan 2.0T SE","Used","24499","4.8","249","Dealer","SC","Good","4.8","4.8","22","27","Gasoline","48626"
"2018","Ford","F-150 Lariat","Used","47989","4.8","817","Dealer","SC","Good","4.9","4.7","19","24","Gasoline","36000"
"2020","Ford","F-150 XLT","Used","37890","4.8","219","Dealer","SC","Good","4.9","4.8","18","23","Gasoline","84718"
"2020","Kia","Sorento LX V6","Used","25990","4.7","76","Dealer","SC","Great","4.8","4.7","19","26","Gasoline","49498"
"2019","Hyundai","Tucson SE","Used","24972","4.7","212","Dealer","PA","Good","4.8","4.7","22","25","Gasoline","18859"
"2020","INFINITI","QX50 Luxe","Certified","36205","4.6","23","Dealer","FL","Great","4.8","4.6","23","29","Gasoline","19123"
"2021","Ford","F-150 Lariat","Used","55490","4.8","79","Dealer","FL","Good","4.8","4.7","20","26","Gasoline","16069"
"2020","Toyota","Camry LE","Used","28299","4.8","142","Dealer","NC","Good","4.7","4.8","28","39","Gasoline","16851"
"2018","Ford","Explorer XLT","Used","29749","4.8","265","Dealer","NC","Great","4.9","4.8","16","22","Gasoline","48001"
"2019","Jeep","Cherokee Limited","Used","24062","4.6","568","Dealer","FL","Great","4.8","4.6","22","31","Gasoline","56459"
"2017","Chevrolet","Equinox LS","Used","21940","4.7","280","Dealer","FL","Good","4.8","4.8","21","31","Gasoline","32258"
"2018","Toyota","RAV4 LE","Used","25991","4.8","770","Dealer","SC","Good","4.8","4.9","23","30","Gasoline","38941"
"2019","Maserati","Levante Base","Used","61985","4.8","8","Dealer","VA","Fair","5","5","15","21","Gasoline","45016"
"2019","Chevrolet","Suburban LT","Used","36840","4.6","38","Dealer","VA","Great","4.7","4.7","15","22","Gasoline","84253"
"2018","Audi","Q7 3.0T Premium Plus","Used","43470","4.7","63","Dealer","VA","Good","4.9","4.7","19","25","Gasoline","41013"
"2018","Tesla","Model X 100D","Used","82350","4.5","15","Dealer","MD","Fair","4.6","4.1","86","89","Electric","41321"
"2019","Land","Rover Range Rover Velar P250 SE R-Dynamic","Used","53997","3.5","15","Dealer","FL","Good","3.7","2.9","21","27","Gasoline","39672"
"2019","Lexus","RX 350 350","Used","43900","4.8","102","Dealer","MD","Good","4.8","4.8","20","28","Gasoline","15269"
"2018","Honda","Civic EX","Used","23289","4.8","546","Dealer","MD","Good","4.7","4.8","31","40","Gasoline","46826"
"2018","Jeep","Grand Cherokee Limited","Used","32990","4.8","395","Dealer","PA","Good","4.9","4.7","18","25","Gasoline","33639"
"2020","Hyundai","Palisade Limited","Used","43800","4.7","219","Dealer","MD","Good","4.8","4.6","19","26","Gasoline","50208"
"2019","BMW","X5 xDrive40i","Certified","52411","4.7","55","Dealer","PA","Good","5","4.6","20","26","Gasoline","41822"
"2020","Acura","TLX V6 w/Technology Package","Certified","36846","4.9","32","Dealer","FL","Good","4.9","4.9","20","31","Gasoline","14101"
"2020","Toyota","Sienna XLE","Used","28100","4.7","36","Dealer","FL","Great","4.7","4.8","19","26","Gasoline","62593"
"2019","BMW","330 i","Certified","36590","4.9","30","Dealer","FL","Good","4.9","4.9","26","36","Gasoline","24777"
"2019","Jeep","Grand Cherokee Limited","Used","40971","4.8","224","Dealer","MD","Fair","4.9","4.8","18","25","Gasoline","42579"
"2020","Acura","TLX FWD","Used","25581","4.9","32","Dealer","NJ","Great","4.9","4.9","23","33","Gasoline","60943"
"2019","BMW","X3 xDrive30i","Certified","37000","4.7","99","Dealer","NJ","Good","4.7","4.6","22","29","Gasoline","43404"
"2018","Toyota","RAV4 XLE","Used","24975","4.8","770","Dealer","NJ","Fair","4.8","4.9","22","28","Gasoline","86668"
"2019","GMC","Acadia SLT-1","Used","34250","4.8","131","Dealer","NJ","Good","4.8","4.9","17","0","Gasoline","25053"
"2020","Kia","Sportage LX","Used","25700","4.8","174","Dealer","NY","Good","4.8","4.9","22","26","Gasoline","23165"
"2019","Audi","Q5 2.0T Premium Plus","Used","38486","4.7","42","Dealer","NJ","Good","4.8","4.7","22","27","Gasoline","19340"
"2019","Cadillac","XT5 Luxury","Certified","38900","4.6","94","Dealer","NY","Fair","4.8","4.5","18","25","Gasoline","42823"
